Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",gdy3nzzvwvmwvnl4vulfp4ziis2i4q62,0.0019137353498902745,BUS_BIODIESEL_B100_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",aj3q2r5mb1glt7cty4cd8ivlgd36mmsx,0.03172660500293048,BUS_BIODIESEL_B20_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",aj3q2r5mb1glt7cty4cd8ivlgd36mmsx,3.2259823564934556e-07,BUS_BIODIESEL_B20_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",aj3q2r5mb1glt7cty4cd8ivlgd36mmsx,0.022145865325920954,BUS_BIODIESEL_B20_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",bhsixuc81hr7jt4nnxk5fl722e30ozqq,0.08307831334069873,BUS_CNG_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",bhsixuc81hr7jt4nnxk5fl722e30ozqq,1.0122469499513207e-06,BUS_CNG_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",bhsixuc81hr7jt4nnxk5fl722e30ozqq,0.05713852124077416,BUS_CNG_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",7fi5khs22fzek8ghf6x7wdksn5n7owua,0.07853935644976603,BUS_DIESEL_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",7fi5khs22fzek8ghf6x7wdksn5n7owua,7.537196016907729e-07,BUS_DIESEL_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",7fi5khs22fzek8ghf6x7wdksn5n7owua,0.05488623274867663,BUS_DIESEL_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",topngzz1z26nn8xlr07qa1somk0sfxnr,0.0026901098794951395,BUS_EV_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",topngzz1z26nn8xlr07qa1somk0sfxnr,6.394602005611075e-09,BUS_EV_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",topngzz1z26nn8xlr07qa1somk0sfxnr,0.0004744644984712443,BUS_EV_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",30tec1flen78wwf4g9eko5zmo218xevv,0.0026901098794951395,BUS_FC_H2_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",30tec1flen78wwf4g9eko5zmo218xevv,6.394602005611075e-09,BUS_FC_H2_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",30tec1flen78wwf4g9eko5zmo218xevv,0.0004744644984712443,BUS_FC_H2_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",ql60x52ixmk0i1v0dopgpclalgjz5vim,0.11325385632422427,BUS_GASOLINE_SD,Operation
