Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",4dhbmsa4tj0sdl0dz2tyiwbshrkz9g2r,884.9174201384667,BUS_GASOLINE_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",41cm9tmo4a52wg4yeu3qhd78fheod46x,697.9048596295737,BUS_HY_DIESEL_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",41cm9tmo4a52wg4yeu3qhd78fheod46x,0.005872540608991161,BUS_HY_DIESEL_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",41cm9tmo4a52wg4yeu3qhd78fheod46x,893.769724644681,BUS_HY_DIESEL_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",epznlt48is6j462t4i5dubbbkw2x8xra,702.5195032749049,BUS_PROPANE_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",epznlt48is6j462t4i5dubbbkw2x8xra,0.005887094030330646,BUS_PROPANE_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",epznlt48is6j462t4i5dubbbkw2x8xra,898.5014125123613,BUS_PROPANE_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",qaejejarscltqua3on0ecyml0jmigz1d,356.6945273791636,CAR_BIODIESEL_B100_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",qaejejarscltqua3on0ecyml0jmigz1d,0.0031503141658970656,CAR_BIODIESEL_B100_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",qaejejarscltqua3on0ecyml0jmigz1d,386.00190998434107,CAR_BIODIESEL_B100_ELD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",15cf1azahb3ky0gpfdnufdj5zp4tqeeb,356.6945273791636,CAR_BIODIESEL_B100_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",15cf1azahb3ky0gpfdnufdj5zp4tqeeb,0.0031503141658970656,CAR_BIODIESEL_B100_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",15cf1azahb3ky0gpfdnufdj5zp4tqeeb,386.00190998434107,CAR_BIODIESEL_B100_LD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",e5yq24oksruhxvxw65z3sks4ff1xwze0,356.6945273791636,CAR_BIODIESEL_B100_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",e5yq24oksruhxvxw65z3sks4ff1xwze0,0.0031503141658970656,CAR_BIODIESEL_B100_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",e5yq24oksruhxvxw65z3sks4ff1xwze0,386.00190998434107,CAR_BIODIESEL_B100_MD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",kafyzo5k8vytnaaay71wbgj9ck0k9ryi,356.6945273791636,CAR_BIODIESEL_B100_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",kafyzo5k8vytnaaay71wbgj9ck0k9ryi,0.0031503141658970656,CAR_BIODIESEL_B100_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",kafyzo5k8vytnaaay71wbgj9ck0k9ryi,386.00190998434107,CAR_BIODIESEL_B100_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",6fwkduca6qh91vf731di7alyssga5xep,356.6945273791636,CAR_BIODIESEL_B20_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",6fwkduca6qh91vf731di7alyssga5xep,0.0031503141658970656,CAR_BIODIESEL_B20_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",6fwkduca6qh91vf731di7alyssga5xep,386.00190998434107,CAR_BIODIESEL_B20_ELD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",qge16henb48mhahb0i7k15uf8cvnczt1,356.6945273791636,CAR_BIODIESEL_B20_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",qge16henb48mhahb0i7k15uf8cvnczt1,0.0031503141658970656,CAR_BIODIESEL_B20_LD,Construction
