Name,Type,Product,Activity,Location,Database,Current_code,New_code
BIOGAS_SMR_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,8pn5am7wwirebh1n3zee1z260hdcsdc8
BIOGAS_SMR_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,55f6e4b84dedf6095f7fad55b62d3b6b,nv5r9jp8547wyri5owu7a7jtpvbbqzx1
BIOGAS_SMR_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,pbd57z09x1b6ens49l60rcif5olqfr97
BIOMASS_GAS_EF_H2,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,7c162877e44c4609b0f4a4146639139a,nwpnluc1nvtfceet306e6d8efpiyibve
BIOMASS_GAS_EF_H2_CCS,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,be014612c882477282f773c7bac25827,drbux38z9tsgfpf148l461apfbhf4m26
BIOMASS_GAS_EF_H2_CCS_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,akn7gm6peswru2k7tioys5g43addhzlg
BIOMASS_GAS_EF_H2_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,j0sm8oiwwo3gu3nyou5yvyiugy2scy1p
BIOMASS_GAS_EF_H2_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,sw2972uhcdbqynri8czotx8kw58fnbhb
BIOMASS_GAS_EF_H2_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,vjknlm7xcmg06ncbyw2ut0mfr1kic7oy
BIOMASS_GAS_FB_H2,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,7c162877e44c4609b0f4a4146639139a,uyoy2w6pieboexeusmbhjfxjbcj7icku
BIOMASS_GAS_FB_H2_CCS,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,be014612c882477282f773c7bac25827,dlcu5ytfeaeecaaqauht5njqegfphacv
BIOMASS_GAS_FB_H2_CCS_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,bg8koyedvckfbou479n1wdbvl8zq56zz
BIOMASS_GAS_FB_H2_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,lexzi7foqumtg8jyb8vhwdehte8e6xpu
BIOMASS_GAS_FB_H2_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,z4honoxykf8g9tnuekitn5brt4q4mvq1
BIOMASS_GAS_FB_H2_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,l81xa112szm1k0wyvtj5o4la4sf978st
BUS_BIODIESEL_B100_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,cba60lirfv3nj1c3d5iwjimqb4iv1ke6
BUS_BIODIESEL_B100_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,15c6zef7i23ku8tatim9475cu1chhstw
BUS_BIODIESEL_B20_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,5pmoyekjku5q02eczsnv74cw0938s4m8
BUS_BIODIESEL_B20_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,9lz31ry9tfic6hdykgxin0vkozclvy6k
BUS_CNG_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,125585082b024e2caad892a11d1d6998,1p53rs1ju2af1ptsaz1u254pcpfr9ls5
BUS_CNG_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,37e1d969685f43a1a22eed9b171daa1d,qdz7d9i57davfbtdo02lyg8twwh5q41w
BUS_DIESEL_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,xtfyd9a1a9p2g9n5ik642sopsqjmv7zn
BUS_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,2jj2ndowwmia1n6ch3sigd8mmnfqgdr7
BUS_EV_SD,Construction,passenger bus,"passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,8f6e47c852a8468a92665696fe1f15de,1lrgmrq5a92iip2lkmaykjfyjzh41y4e
BUS_EV_SD,Operation,"transport, passenger bus","transport, passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,e7fb763fcf1e4c959162391c568aabc1,lti29nr6i5zttv00bmk989wwd24txl4j
BUS_FC_CH4_SD,Construction,passenger bus,"passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ef67d7df10e64f46bf7f6f8c16dbbe0d,vyc36a475d9bg262srubj9hi1buegs42
BUS_FC_CH4_SD,Operation,"transport, passenger bus","transport, passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,adc55330b300433581af7dc8e25a05d1,dtnmrmbu797ozy0romhrfk4pzsrspq9h
BUS_FC_H2_SD,Construction,passenger bus,"passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ef67d7df10e64f46bf7f6f8c16dbbe0d,4shaizy83xqerkomepfcz9twxk9m6kmz
BUS_FC_H2_SD,Operation,"transport, passenger bus","transport, passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,adc55330b300433581af7dc8e25a05d1,911qrqe501hf9u7qi6k6x76spsemezxn
BUS_GASOLINE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,jy3axpg43slrrcnd4pl3ynmjvu622ol6
BUS_GASOLINE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,1rn24nab4rnrd0a8twh1lh3nikoc5eg1
BUS_HY_DIESEL_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,22ae3e8e698342f19294ad647674fc95,kxu2dxhwg9onc1lnuyqlotkyn0m93z1u
BUS_HY_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,73c31bc414d74e4f8302f02716b77699,b6cjhnga8lx6aeao98b0l2cgar4lfcp2
BUS_PROPANE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,125585082b024e2caad892a11d1d6998,7fv5xu6yhs2bl212o54whs4zomjq3zxg
BUS_PROPANE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,37e1d969685f43a1a22eed9b171daa1d,u7438il48ccmhgy2qak8ppjq0ofngg9u
CAR_BIODIESEL_B100_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,6sxy7b8j2kicmobd4hqz15n741aupl1x
CAR_BIODIESEL_B100_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,pf4jo74cpsyddxzzvs6dhurocubz1fzb
CAR_BIODIESEL_B100_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,tv09b04ucn5drdypywni9gv70m298h9l
CAR_BIODIESEL_B100_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,z93mab4gdn8bdw6qu7hjpzhzto0v8yo9
CAR_BIODIESEL_B100_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,61u4tdjuk1qk68sxnxyf45jw33ay50x3
CAR_BIODIESEL_B100_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,tq7m7wlhe385hrv92e35x9bj69stpfx9
CAR_BIODIESEL_B100_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,ams6dqm4h6dcm21w9vkinxpytzl2ycw8
CAR_BIODIESEL_B100_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,ulvna6ku8j2oe8m22qn8invnn52tzmoq
CAR_BIODIESEL_B20_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,fnpaiy717sozm27hsk1sviqupskjqc2o
CAR_BIODIESEL_B20_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,x6sfzipriu1gxs3i559v864jd1o6tzch
CAR_BIODIESEL_B20_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,xi7utd2eu3odcnkeuehl9tntp0d5e1r5
CAR_BIODIESEL_B20_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,9pzyku4z83rrd45ndscd6l88zkmtbuf8
CAR_BIODIESEL_B20_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,2ztwuzbjc34244iz4k42kldc2mzxdnvk
CAR_BIODIESEL_B20_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,0w90ylwx6dr5tk1jtz4eauulcwgrzcmb
CAR_BIODIESEL_B20_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,3hz5jwe9nvjckuu3cs53ewcnxum50fuo
CAR_BIODIESEL_B20_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,b9ngiryjf2741rklnj74m5hcc5yvqtvq
CAR_CNG_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,72bb6192426843c3a04896d3bddedbb4,71r6esgal1q0vkyzhj21ktghyabazk62
CAR_CNG_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,9bc1735d8c834cdfb4ec9d83c93b2371,429wbsshtbvsg8k3paqhjm0fcqxell8h
CAR_CNG_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,72bb6192426843c3a04896d3bddedbb4,r24wq268vmab55ttml552dcxz33dgs5v
CAR_CNG_LD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,9bc1735d8c834cdfb4ec9d83c93b2371,trat61de7247yj79xbhwubbudpb78wl8
CAR_CNG_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,72bb6192426843c3a04896d3bddedbb4,z8fn04le1n3wk6p2hmxf2rfhiwydjk9l
CAR_CNG_MD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2020+truck_carculator regionalized,9bc1735d8c834cdfb4ec9d83c93b2371,ncda0quylkusr0k2mq1s0wcgm6i9a8jo
