Name,Flow,Comment,ESM efficiency,LCA input unit,LCA input product,LCA input quantity,Output conversion factor,LCA output unit,ESM output unit,Input conversion factor,LCA efficiency,efficiency_ratio
NG_PYROLYSIS_PLASMA,['NG_MP'],,0.5356186395286556,cubic meter,natural gas,5.67,0.030030030030030033,kilogram,kilowatt hour,0.09824437305353337,0.5769907623778944,1.0772417533595287
NG_PYROLYSIS_THERMAL,['NG_MP'],,0.5257623554153523,cubic meter,natural gas,5.67,0.030030030030030033,kilogram,kilowatt hour,0.09824437305353337,0.5769907623778944,1.097436430042755
NG_REFORMING,['NG_MP'],,0.7326007326007326,cubic meter,natural gas,4.249188189123409,0.030030030030030033,kilogram,kilowatt hour,0.09824437305353337,0.769920624145754,1.0509416519589543
NUCLEAR,['URANIUM'],,0.37037037037037035,kilogram,nuclear fuel element,2.46e-06,1.0,kilowatt hour,kilowatt hour,9.230769230769231e-07,0.37523452157598497,1.0131332082551594
PLANE_FREIGHT_ELD,['JETFUEL'],,0.30959752321981426,kilogram,kerosene,0.23290000000000002,1.0,ton kilometer,ton kilometer,0.08375209380234507,0.35960538343643217,1.161525388499676
PLANE_LH_ELD,['JETFUEL'],,2.6881720430107525,kilogram,kerosene,0.038419992,1.0,person kilometer,person kilometer,0.08375209380234507,2.1799091942118327,0.8109262202468018
PLANE_SH_LD,['JETFUEL'],,2.6881720430107525,kilogram,kerosene,0.026427471999999997,1.0,person kilometer,person kilometer,0.08375209380234507,3.169129979679671,1.1789163524408377
SCHOOLBUS_BIODIESEL_B100_SD,['BIO_DIESEL'],,16.129032258064516,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.1645381747418998
SCHOOLBUS_BIODIESEL_B20_SD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",16.129032258064516,kilogram,diesel,0.06370452256981336,1.0,person kilometer,person kilometer,0.08453085376162299,1.326920764047579,0.0822690873709499
SCHOOLBUS_CNG_SD,['NG_HP'],,13.698630136986303,kilogram,natural gas,0.02953187194764949,1.0,person kilometer,person kilometer,0.07633587786259542,2.5848641765044347,0.1886950848848237
SCHOOLBUS_DIESEL_SD,['DIESEL'],,16.129032258064516,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.1645381747418998
SCHOOLBUS_ETOH_E10_SD,['GASOLINE'],,14.925373134328357,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.17780738238237562
SCHOOLBUS_GASOLINE_SD,['GASOLINE'],,13.333333333333334,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.19903811460713686
SCHOOLBUS_HY_DIESEL_SD,['DIESEL'],,21.73913043478261,kilogram,diesel,0.02909716885391968,1.0,person kilometer,person kilometer,0.08453085376162299,2.9051229755721004,0.13363565687631662
SCHOOLBUS_PROPANE_SD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",13.333333333333334,kilogram,natural gas,0.02953187194764949,1.0,person kilometer,person kilometer,0.07633587786259542,2.5848641765044347,0.19386481323783258
SEMI_LH_BIODIESEL_B100_ELD,['BIO_DIESEL'],,3.058103975535168,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.5352975299027536
SEMI_LH_BIODIESEL_B100_LD,['BIO_DIESEL'],,3.058103975535168,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.5352975299027536
SEMI_LH_BIODIESEL_B20_ELD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",3.067484662576687,kilogram,diesel,0.03600812043487304,1.0,ton kilometer,ton kilometer,0.08453085376162299,2.347549739912467,0.7653012152114643
SEMI_LH_BIODIESEL_B20_LD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",3.067484662576687,kilogram,diesel,0.03600812043487304,1.0,ton kilometer,ton kilometer,0.08453085376162299,2.347549739912467,0.7653012152114643
SEMI_LH_CNG_ELD,['NG_HP'],,2.3696682464454977,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.7500897557186743
SEMI_LH_CNG_LD,['NG_HP'],,2.3696682464454977,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.7500897557186743
SEMI_LH_DIESEL_ELD,['DIESEL'],,3.058103975535168,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.5352975299027536
SEMI_LH_DIESEL_LD,['DIESEL'],,3.058103975535168,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.5352975299027536
SEMI_LH_HY_DIESEL_ELD,['DIESEL'],,3.2467532467532467,kilogram,diesel,0.01668653555640398,1.0,ton kilometer,ton kilometer,0.08453085376162299,5.0658121019723374,1.56027012740748
SEMI_LH_HY_DIESEL_LD,['DIESEL'],,3.2467532467532467,kilogram,diesel,0.01668653555640398,1.0,ton kilometer,ton kilometer,0.08453085376162299,5.0658121019723374,1.56027012740748
SEMI_LH_PROPANE_ELD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",3.1746031746031744,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.3063466186051718
SEMI_LH_PROPANE_LD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",3.1746031746031744,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.3063466186051718
SEMI_SH_BIODIESEL_B100_MD,['BIO_DIESEL'],,2.923976608187134,kilogram,diesel,0.19488618851645165,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,2.7325916872414444,0.9345463570365741
SEMI_SH_BIODIESEL_B20_MD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",2.9325513196480935,kilogram,diesel,0.3897723770329033,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,1.3662958436207222,0.46590688267466634
SEMI_SH_DIESEL_MD,['DIESEL'],,2.923976608187134,kilogram,diesel,0.19488618851645165,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,2.7325916872414444,0.9345463570365741
SEMI_SH_HY_DIESEL_MD,['DIESEL'],,3.1847133757961785,kilogram,diesel,0.17808356550307125,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,2.9904184431271426,0.9389913911419228
SMR,['NG_HP'],,1.017293997965412,cubic meter,natural gas,4.249188189123409,33.3,kilogram,kilowatt hour,0.09824437305353337,0.0006943165004155093,0.0006825131199084456
SMR_CCS,['NG_HP'],,1.017293997965412,cubic meter,natural gas,4.30116813081211,33.3,kilogram,kilowatt hour,0.09824437305353337,0.0006859256330726213,0.0006742648973103867
SUV_BIODIESEL_B100_ELD,['BIO_DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_BIODIESEL_B100_LD,['BIO_DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_BIODIESEL_B100_MD,['BIO_DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_BIODIESEL_B100_SD,['BIO_DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_BIODIESEL_B20_ELD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.4925373134328357,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.4042853449507241
SUV_BIODIESEL_B20_LD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.4925373134328357,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.4042853449507241
SUV_BIODIESEL_B20_MD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.4925373134328357,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.4042853449507241
SUV_BIODIESEL_B20_SD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.4925373134328357,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.4042853449507241
SUV_CNG_ELD,['NG_HP'],,1.1820330969267139,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0260246420881154
SUV_CNG_LD,['NG_HP'],,1.1820330969267139,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0260246420881154
SUV_CNG_MD,['NG_HP'],,1.1820330969267139,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0260246420881154
SUV_CNG_SD,['NG_HP'],,1.1820330969267139,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0260246420881154
SUV_DIESEL_ELD,['DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_DIESEL_LD,['DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_DIESEL_MD,['DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_DIESEL_SD,['DIESEL'],,1.4925373134328357,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8085706899014482
SUV_ETOH_E10_ELD,['GASOLINE'],,1.3793103448275863,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8749458957888804
SUV_ETOH_E10_LD,['GASOLINE'],,1.3793103448275863,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8749458957888804
SUV_ETOH_E10_MD,['GASOLINE'],,1.3793103448275863,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8749458957888804
SUV_ETOH_E10_SD,['GASOLINE'],,1.3793103448275863,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.8749458957888804
SUV_ETOH_E85_ELD,['GASOLINE'],,8.264462809917356,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.14602545295235106
SUV_ETOH_E85_LD,['GASOLINE'],,8.264462809917356,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.14602545295235106
SUV_ETOH_E85_MD,['GASOLINE'],,8.264462809917356,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.14602545295235106
SUV_ETOH_E85_SD,['GASOLINE'],,8.264462809917356,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.14602545295235106
SUV_GASOLINE_ELD,['GASOLINE'],,1.2422360248447204,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.8516324260503457
SUV_GASOLINE_LD,['GASOLINE'],,1.2422360248447204,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.8516324260503457
SUV_GASOLINE_MD,['GASOLINE'],,1.2422360248447204,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.8516324260503457
SUV_GASOLINE_SD,['GASOLINE'],,1.2422360248447204,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.8516324260503457
SUV_HY_GASOLINE_ELD,['GASOLINE'],,1.8416206261510129,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6458451431621162
SUV_HY_GASOLINE_LD,['GASOLINE'],,1.8416206261510129,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6458451431621162
SUV_HY_GASOLINE_MD,['GASOLINE'],,1.8416206261510129,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6458451431621162
SUV_HY_GASOLINE_SD,['GASOLINE'],,1.8416206261510129,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6458451431621162
SUV_PHEV_GASOLINE_ELD,['GASOLINE'],,2.9585798816568047,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.810097853452203
SUV_PHEV_GASOLINE_LD,['GASOLINE'],,2.9585798816568047,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.810097853452203
SUV_PHEV_GASOLINE_MD,['GASOLINE'],,2.9585798816568047,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.810097853452203
SUV_PHEV_GASOLINE_SD,['GASOLINE'],,2.9585798816568047,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.810097853452203
SUV_PROPANE_ELD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.2422360248447204,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.9763000435944834
SUV_PROPANE_LD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.2422360248447204,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.9763000435944834
SUV_PROPANE_MD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.2422360248447204,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.9763000435944834
SUV_PROPANE_SD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.2422360248447204,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.9763000435944834
TRAIN_DIESEL_ELD,['DIESEL'],,0.9756097560975611,kilogram,diesel,0.00225875199961051,1.0,person kilometer,person kilometer,0.08453085376162299,37.42369847428985,38.35929093614709
TRAIN_DIESEL_LD,['DIESEL'],,0.9756097560975611,kilogram,diesel,0.00225875199961051,1.0,person kilometer,person kilometer,0.08453085376162299,37.42369847428985,38.35929093614709
TRAIN_FREIGHT_DIESEL_ELD,['DIESEL'],,19.607843137254903,kilogram,diesel,0.0107,1.0,ton kilometer,ton kilometer,0.08453085376162299,7.900079790805887,0.40290406933110023
TRAIN_FREIGHT_DIESEL_LD,['DIESEL'],,19.607843137254903,kilogram,diesel,0.0107,1.0,ton kilometer,ton kilometer,0.08453085376162299,7.900079790805887,0.40290406933110023
TRUCK_LH_BIODIESEL_B100_LD,['BIO_DIESEL'],,2.1459227467811157,kilogram,diesel,0.02589373817329146,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.264528790548048,1.5212704163953903
TRUCK_LH_BIODIESEL_B20_LD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",2.1505376344086025,kilogram,diesel,0.05178747634658292,1.0,ton kilometer,ton kilometer,0.08453085376162299,1.632264395274024,0.759002943802421
TRUCK_LH_CNG_LD,['NG_HP'],,1.7006802721088436,kilogram,natural gas,0.02653314886384407,1.0,ton kilometer,ton kilometer,0.07633587786259542,2.8770003234186823,1.6916761901701851
TRUCK_LH_DIESEL_LD,['DIESEL'],,2.0161290322580645,kilogram,diesel,0.02589373817329146,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.264528790548048,1.6192062801118317
TRUCK_LH_GASOLINE_LD,['GASOLINE'],,2.1459227467811157,kilogram,diesel,0.02589373817329146,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.264528790548048,1.5212704163953903
TRUCK_LH_HY_DIESEL_LD,['DIESEL'],,2.4390243902439024,kilogram,diesel,0.0230977299309441,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.659703962871985,1.500478624777514
TRUCK_LH_PROPANE_LD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",0.8012820512820513,kilogram,natural gas,0.02653314886384407,1.0,ton kilometer,ton kilometer,0.07633587786259542,2.8770003234186823,3.5904964036265152
TRUCK_SH_BIODIESEL_B100_MD,['BIO_DIESEL'],,2.092050209205021,kilogram,diesel,0.15500332566755415,0.3125,kilometer,ton kilometer,0.08453085376162299,1.7451156668557553,0.8341652887570511
TRUCK_SH_BIODIESEL_B100_SD,['BIO_DIESEL'],,2.092050209205021,kilogram,diesel,0.15500332566755415,0.3125,kilometer,ton kilometer,0.08453085376162299,1.7451156668557553,0.8341652887570511
TRUCK_SH_BIODIESEL_B20_MD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",2.0876826722338206,kilogram,diesel,0.3100066513351083,0.3125,kilometer,ton kilometer,0.08453085376162299,0.8725578334278776,0.41795520221195337
TRUCK_SH_BIODIESEL_B20_SD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",2.0876826722338206,kilogram,diesel,0.3100066513351083,0.3125,kilometer,ton kilometer,0.08453085376162299,0.8725578334278776,0.41795520221195337
TRUCK_SH_DIESEL_MD,['DIESEL'],,2.092050209205021,kilogram,diesel,0.15500332566755415,0.3125,kilometer,ton kilometer,0.08453085376162299,1.7451156668557553,0.8341652887570511
TRUCK_SH_DIESEL_SD,['DIESEL'],,2.092050209205021,kilogram,diesel,0.15500332566755415,0.3125,kilometer,ton kilometer,0.08453085376162299,1.7451156668557553,0.8341652887570511
TRUCK_SH_GASOLINE_MD,['GASOLINE'],,2.092050209205021,kilogram,diesel,0.15500332566755415,0.3125,kilometer,ton kilometer,0.08453085376162299,1.7451156668557553,0.8341652887570511
TRUCK_SH_GASOLINE_SD,['GASOLINE'],,2.092050209205021,kilogram,diesel,0.15500332566755415,0.3125,kilometer,ton kilometer,0.08453085376162299,1.7451156668557553,0.8341652887570511
TRUCK_SH_HY_DIESEL_MD,['DIESEL'],,2.358490566037736,kilogram,diesel,0.14285737207254548,0.3125,kilometer,ton kilometer,0.08453085376162299,1.893488086143917,0.8028389485250207
TRUCK_SH_HY_DIESEL_SD,['DIESEL'],,2.358490566037736,kilogram,diesel,0.14285737207254548,0.3125,kilometer,ton kilometer,0.08453085376162299,1.893488086143917,0.8028389485250207
