Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",8aguscasktwno23g9oynk2rtcfz3jnd6,0.0,CO2_TO_JETFUELS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",8aguscasktwno23g9oynk2rtcfz3jnd6,0.0,CO2_TO_JETFUELS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0001676738373572938,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0002242807820524485,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,2.2597355957780207e-09,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,3.022625974115034e-09,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0005847788396108841,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0019798742193856828,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Fisheries impact')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Fossil and nuclear energy use')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater acidification')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,8.486323389481266e-05,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater acidification')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.00011736221141902639,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater ecotoxicity')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0017918611294049159,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,9.601548105914949e-07,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,2.1696645714100568e-08,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater eutrophication')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater eutrophication')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity cancer')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,1.1343430308264225e-12,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,8.107546122220844e-12,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,4.937398695246714e-12,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity non-cancer')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,8.398644584309674e-11,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,2.0910279961370246e-10,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,1.7660611646602798e-11,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ionizing radiations')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Ionizing radiations, ecosystem quality')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ionizing radiations, human health')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land occupation, biodiversity')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land occupation, biodiversity')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land transformation, biodiversity')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land transformation, biodiversity')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,6.716829784936913e-11,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,8.164749077331074e-12,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Marine eutrophication')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,4.507802689764779e-07,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine eutrophication')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,3.944327242404514e-06,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Mineral resources use')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ozone layer depletion')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ozone layer depletion')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Particulate matter formation')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,1.11396460506266e-05,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Particulate matter formation')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,1.5234564187726622e-08,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Photochemical ozone formation')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,1.9171443441992385e-05,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Photochemical ozone formation, ecosystem quality')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.00016797478189094336,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Photochemical ozone formation, human health')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,1.7446013201994466e-11,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Terrestrial acidification')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,1.611681468145297e-05,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial acidification')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.00017326006242386887,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, long term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,2.4516429420929543e-06,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, short term')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,2.980133394952072e-07,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Thermally polluted water')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Water availability, human health')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Water scarcity')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,2.0774179759623467e-08,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",et9g4yd4qd8rphmdt0y7mxbche8yu4wi,0.0008582275745624931,COACH_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0001676738373572938,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0002242807820524485,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,2.2597355957780207e-09,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,3.022625974115034e-09,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0005847788396108841,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0019798742193856828,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Fisheries impact')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Fossil and nuclear energy use')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater acidification')",r3zvi2x3tqas5webqyl7sgnam4g004mv,8.486323389481266e-05,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater acidification')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.00011736221141902639,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater ecotoxicity')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0017918611294049159,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,9.601548105914949e-07,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,2.1696645714100568e-08,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater eutrophication')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater eutrophication')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity cancer')",r3zvi2x3tqas5webqyl7sgnam4g004mv,1.1343430308264225e-12,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,8.107546122220844e-12,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,4.937398695246714e-12,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity non-cancer')",r3zvi2x3tqas5webqyl7sgnam4g004mv,8.398644584309674e-11,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,2.0910279961370246e-10,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,1.7660611646602798e-11,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ionizing radiations')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Ionizing radiations, ecosystem quality')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ionizing radiations, human health')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land occupation, biodiversity')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land occupation, biodiversity')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land transformation, biodiversity')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land transformation, biodiversity')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,6.716829784936913e-11,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,8.164749077331074e-12,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Marine eutrophication')",r3zvi2x3tqas5webqyl7sgnam4g004mv,4.507802689764779e-07,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine eutrophication')",r3zvi2x3tqas5webqyl7sgnam4g004mv,3.944327242404514e-06,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Mineral resources use')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ozone layer depletion')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ozone layer depletion')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Particulate matter formation')",r3zvi2x3tqas5webqyl7sgnam4g004mv,1.11396460506266e-05,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Particulate matter formation')",r3zvi2x3tqas5webqyl7sgnam4g004mv,1.5234564187726622e-08,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Photochemical ozone formation')",r3zvi2x3tqas5webqyl7sgnam4g004mv,1.9171443441992385e-05,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Photochemical ozone formation, ecosystem quality')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.00016797478189094336,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Photochemical ozone formation, human health')",r3zvi2x3tqas5webqyl7sgnam4g004mv,1.7446013201994466e-11,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Terrestrial acidification')",r3zvi2x3tqas5webqyl7sgnam4g004mv,1.611681468145297e-05,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial acidification')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.00017326006242386887,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, long term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,2.4516429420929543e-06,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, short term')",r3zvi2x3tqas5webqyl7sgnam4g004mv,2.980133394952072e-07,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Thermally polluted water')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Water availability, human health')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Water scarcity')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",r3zvi2x3tqas5webqyl7sgnam4g004mv,2.0774179759623467e-08,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",r3zvi2x3tqas5webqyl7sgnam4g004mv,0.0008582275745624931,COACH_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.0001676738373572938,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.0002242807820524485,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, long term')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,2.2597355957780207e-09,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, short term')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,3.022625974115034e-09,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, long term')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.0005847788396108841,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.0019798742193856828,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Fisheries impact')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.0,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Fossil and nuclear energy use')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.0,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater acidification')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,8.486323389481266e-05,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater acidification')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.00011736221141902639,COACH_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater ecotoxicity')",9dhoe5lqhnkn6faoszuiug12y4sqz5hz,0.0017918611294049159,COACH_BIODIESEL_B100_MD,Operation
