Name,Flow,Amount
SEMI_LH_HY_DIESEL_LD,DIESEL,0.01668653555640398
SEMI_SH_BIODIESEL_B20_MD,DIESEL,0.19488618851645165
SEMI_SH_DIESEL_MD,DIESEL,0.19488618851645165
SEMI_SH_HY_DIESEL_MD,DIESEL,0.17808356550307125
SUV_BIODIESEL_B20_ELD,DIESEL,0.0700441813284011
SUV_BIODIESEL_B20_LD,DIESEL,0.0700441813284011
SUV_BIODIESEL_B20_MD,DIESEL,0.0700441813284011
SUV_BIODIESEL_B20_SD,DIESEL,0.0700441813284011
SUV_DIESEL_ELD,DIESEL,0.0700441813284011
SUV_DIESEL_LD,DIESEL,0.0700441813284011
SUV_DIESEL_MD,DIESEL,0.0700441813284011
SUV_DIESEL_SD,DIESEL,0.0700441813284011
TRAIN_DIESEL_ELD,DIESEL,0.00225875199961051
TRAIN_DIESEL_LD,DIESEL,0.00225875199961051
TRAIN_FREIGHT_DIESEL_ELD,DIESEL,0.0107
TRAIN_FREIGHT_DIESEL_LD,DIESEL,0.0107
TRUCK_LH_BIODIESEL_B20_LD,DIESEL,0.02589373817329146
TRUCK_LH_DIESEL_LD,DIESEL,0.02589373817329146
TRUCK_LH_HY_DIESEL_LD,DIESEL,0.0230977299309441
TRUCK_SH_BIODIESEL_B20_MD,DIESEL,0.15500332566755415
TRUCK_SH_BIODIESEL_B20_SD,DIESEL,0.15500332566755415
TRUCK_SH_DIESEL_MD,DIESEL,0.15500332566755415
TRUCK_SH_DIESEL_SD,DIESEL,0.15500332566755415
TRUCK_SH_HY_DIESEL_MD,DIESEL,0.14285737207254548
TRUCK_SH_HY_DIESEL_SD,DIESEL,0.14285737207254548
DIRECT_USAGE,ELECTRICITY_EHV,0.119833
PAPER_MAKING,ELECTRICITY_EHV,1.6
PAPER_MAKING_HR,ELECTRICITY_EHV,1.6
STEEL_MAKING,ELECTRICITY_EHV,0.625
TRAFO_EH,ELECTRICITY_EHV,1.0
TRAIN_ELEC_ELD,ELECTRICITY_EHV,0.084903
TRAIN_ELEC_LD,ELECTRICITY_EHV,0.084903
