Name,Flow,Amount
CAR_PHEV_SD,GASOLINE,1
COACH_ETOH_E10_ELD,GASOLINE,1
COACH_ETOH_E10_LD,GASOLINE,1
COACH_ETOH_E10_MD,GASOLINE,1
COACH_GASOLINE_ELD,GASOLINE,1
COACH_GASOLINE_LD,GASOLINE,1
COACH_GASOLINE_MD,GASOLINE,1
LCV_ETOH_E10_MD,GASOLINE,1
LCV_ETOH_E10_SD,GASOLINE,1
LCV_ETOH_E85_MD,GASOLINE,1
LCV_ETOH_E85_SD,GASOLINE,1
LCV_GASOLINE_MD,GASOLINE,1
LCV_GASOLINE_SD,GASOLINE,1
SCHOOLBUS_ETOH_E10_SD,GASOLINE,1
SCHOOLBUS_GASOLINE_SD,GASOLINE,1
SUV_ETOH_E10_ELD,GASOLINE,1
SUV_ETOH_E10_LD,GASOLINE,1
SUV_ETOH_E10_MD,GASOLINE,1
SUV_ETOH_E10_SD,GASOLINE,1
SUV_ETOH_E85_ELD,GASOLINE,1
SUV_ETOH_E85_LD,GASOLINE,1
SUV_ETOH_E85_MD,GASOLINE,1
SUV_ETOH_E85_SD,GASOLINE,1
SUV_GASOLINE_ELD,GASOLINE,1
SUV_GASOLINE_LD,GASOLINE,1
SUV_GASOLINE_MD,GASOLINE,1
SUV_GASOLINE_SD,GASOLINE,1
SUV_HY_GASOLINE_ELD,GASOLINE,1
SUV_HY_GASOLINE_LD,GASOLINE,1
SUV_HY_GASOLINE_MD,GASOLINE,1
SUV_HY_GASOLINE_SD,GASOLINE,1
SUV_PHEV_GASOLINE_ELD,GASOLINE,1
SUV_PHEV_GASOLINE_LD,GASOLINE,1
SUV_PHEV_GASOLINE_MD,GASOLINE,1
SUV_PHEV_GASOLINE_SD,GASOLINE,1
TRUCK_LH_GASOLINE_LD,GASOLINE,1
TRUCK_SH_GASOLINE_MD,GASOLINE,1
TRUCK_SH_GASOLINE_SD,GASOLINE,1
H2_EXP_EH,H2_EHP,1
H2_EXP_EH_COGEN,H2_EHP,1
AFC,H2_HP,1
