Name,Type,Product,Activity,Location,Database,Current_code,New_code
SUV_PROPANE_SD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Large SUV, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,db88ccda65a04743bb8e08a7e8e09a05,y53fdm1s3aigr85l4hyug1vh9pltecxt
SUV_PROPANE_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Large SUV, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,44db2464d37546c08df9358f474c0aa4,zq89hostw2du3fo3vfowdmn08qc25wbd
TIDAL,Construction,wave energy converter platform,wave energy converter platform production,RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,645b0ce708fd4b5b8d1e764abe2938c4,rso49szhbn5ioendiffko3o2f9seramd
TIDAL,Operation,"electricity, high voltage","electricity production, wave energy converter",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,6e2c3196ffd5423a924a2d95e1f33272,e2m2kujkdozk19xgbcxvdxmoannnhin9
TRAFO_EH,Operation,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d0d7d353b8ca27cc0effb56c12a47119,th895u8gxxlin3t4n5xl3osroed9ctlm
TRAFO_HE,Operation,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d0d7d353b8ca27cc0effb56c12a47119,jxg9pi55jrok448af75msrj051qhk6s0
TRAFO_HM,Operation,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d0d7d353b8ca27cc0effb56c12a47119,9zc8197te9tqtp4k52vz384myhmmccem
TRAFO_LM,Operation,"electricity, low voltage","market for electricity, low voltage",CA-QC,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,b0c328a70ef16a9e37c6eb0fbf979c3c,90e8ti80uuxhsghp0vsquqmejzu2lnh7
TRAFO_MH,Operation,"electricity, medium voltage","market for electricity, medium voltage",CA-QC,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,b441610a07d41bc052e03ba72c41a4a6,tdkae4so07pqryo6lb6kw4ysd7frd7zc
TRAFO_ML,Operation,"electricity, medium voltage","market for electricity, medium voltage",CA-QC,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,b441610a07d41bc052e03ba72c41a4a6,27quyoojlyye0o6yqanh83uqbe3vkdev
TRAIN_DIESEL_ELD,Operation,"transport, passenger train","transport, passenger train",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3147defd2f866d2f1e9a944d69df2332,pnza0w61sy773mcm3fa0rvl91iv08ggq
TRAIN_DIESEL_ELD,Construction,"train, passenger, long-distance","train production, passenger, long-distance",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,752f819fc14cbf7b4bced775a21bbfbe,xz0egv5kq5lpet96vpicbw4vha721989
