Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ionizing radiations, human health')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land occupation, biodiversity')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land occupation, biodiversity')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land transformation, biodiversity')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land transformation, biodiversity')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, long term')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, short term')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, long term')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, short term')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Marine eutrophication')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine eutrophication')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Mineral resources use')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ozone layer depletion')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ozone layer depletion')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Particulate matter formation')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Particulate matter formation')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Photochemical ozone formation')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Photochemical ozone formation, ecosystem quality')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Photochemical ozone formation, human health')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Terrestrial acidification')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial acidification')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, long term')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, short term')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Thermally polluted water')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Water availability, human health')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Water scarcity')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",69ykpctai6vyn5zh8c51hg9b6w6t58j8,0.0,AFC,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Fisheries impact')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Fossil and nuclear energy use')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater acidification')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater acidification')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater ecotoxicity')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater eutrophication')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater eutrophication')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity cancer')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity non-cancer')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ionizing radiations')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Ionizing radiations, ecosystem quality')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ionizing radiations, human health')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land occupation, biodiversity')",cfdts131elxlj3oj6lhyws5je8ur7qqg,1.4560506894933818e-05,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land occupation, biodiversity')",cfdts131elxlj3oj6lhyws5je8ur7qqg,9.594362249262474e-06,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land transformation, biodiversity')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land transformation, biodiversity')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine acidification, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine ecotoxicity, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Marine eutrophication')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Marine eutrophication')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Mineral resources use')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ozone layer depletion')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ozone layer depletion')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Particulate matter formation')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Particulate matter formation')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Photochemical ozone formation')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Photochemical ozone formation, ecosystem quality')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Photochemical ozone formation, human health')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Terrestrial acidification')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial acidification')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, long term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Terrestrial ecotoxicity, short term')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Thermally polluted water')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Water availability, human health')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Water scarcity')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",cfdts131elxlj3oj6lhyws5je8ur7qqg,0.0,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",cfdts131elxlj3oj6lhyws5je8ur7qqg,9.594362249262474e-06,ALKALINE_ELECTROLYSIS,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, long term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Climate change, human health, short term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, long term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Fisheries impact')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Fossil and nuclear energy use')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater acidification')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.00040069789038579395,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater acidification')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0005009665204958064,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater ecotoxicity')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.00031199999916964316,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,1.059425015490993e-07,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,6.501640455108643e-08,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Freshwater eutrophication')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Freshwater eutrophication')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity cancer')",jfma77jyvau905xe2bgh5qw7mnm7y53d,4.6149999877176384e-08,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, long term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,2.2389725816266473e-08,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity cancer, short term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,5.083352678121555e-07,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Human toxicity non-cancer')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, long term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Human toxicity non-cancer, short term')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Ionizing radiations')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Ionizing radiations, ecosystem quality')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Ionizing radiations, human health')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land occupation, biodiversity')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Land occupation, biodiversity')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Land transformation, biodiversity')",jfma77jyvau905xe2bgh5qw7mnm7y53d,0.0,AL_MAKING,Operation
