Name,Flow,Comment,ESM efficiency,LCA input unit,LCA input product,LCA input quantity,Output conversion factor,LCA output unit,ESM output unit,Input conversion factor,LCA efficiency,efficiency_ratio
SCHOOLBUS_BIODIESEL_B100_SD,['BIO_DIESEL'],,19.2667620841408,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.13774195770443626
SCHOOLBUS_BIODIESEL_B20_SD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",19.2667620841408,kilogram,diesel,0.06370452256981336,1.0,person kilometer,person kilometer,0.08453085376162299,1.326920764047579,0.06887097885221813
SCHOOLBUS_CNG_SD,['NG_HP'],,16.742406075986583,kilogram,natural gas,0.02953187194764949,1.0,person kilometer,person kilometer,0.07633587786259542,2.5848641765044347,0.15439024503245516
SCHOOLBUS_DIESEL_SD,['DIESEL'],,19.2667620841408,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.13774195770443626
SCHOOLBUS_ETOH_E10_SD,['GASOLINE'],,14.925373134328357,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.17780738238237562
SCHOOLBUS_GASOLINE_SD,['GASOLINE'],,13.333333333333334,kilogram,diesel,0.03185226128490668,1.0,person kilometer,person kilometer,0.08453085376162299,2.653841528095158,0.19903811460713686
SCHOOLBUS_HY_DIESEL_SD,['DIESEL'],,28.28511394767738,kilogram,diesel,0.02909716885391968,1.0,person kilometer,person kilometer,0.08453085376162299,2.9051229755721004,0.10270854771686905
SCHOOLBUS_PROPANE_SD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",13.333333333333334,kilogram,natural gas,0.02953187194764949,1.0,person kilometer,person kilometer,0.07633587786259542,2.5848641765044347,0.19386481323783258
SEMI_LH_BIODIESEL_B100_ELD,['BIO_DIESEL'],,3.6530252318467427,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.2852633589534184
SEMI_LH_BIODIESEL_B100_LD,['BIO_DIESEL'],,3.6530252318467427,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.2852633589534184
SEMI_LH_BIODIESEL_B20_ELD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",3.6642308307174374,kilogram,diesel,0.03600812043487304,1.0,ton kilometer,ton kilometer,0.08453085376162299,2.347549739912467,0.6406664449828967
SEMI_LH_BIODIESEL_B20_LD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",3.6642308307174374,kilogram,diesel,0.03600812043487304,1.0,ton kilometer,ton kilometer,0.08453085376162299,2.347549739912467,0.6406664449828967
SEMI_LH_CNG_ELD,['NG_HP'],,2.9358721644458403,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.4125724453465403
SEMI_LH_CNG_LD,['NG_HP'],,2.9358721644458403,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.4125724453465403
SEMI_LH_DIESEL_ELD,['DIESEL'],,3.6530252318467427,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.2852633589534184
SEMI_LH_DIESEL_LD,['DIESEL'],,3.6530252318467427,kilogram,diesel,0.01800406021743652,1.0,ton kilometer,ton kilometer,0.08453085376162299,4.695099479824934,1.2852633589534184
SEMI_LH_HY_DIESEL_ELD,['DIESEL'],,3.2467532467532467,kilogram,diesel,0.01668653555640398,1.0,ton kilometer,ton kilometer,0.08453085376162299,5.0658121019723374,1.56027012740748
SEMI_LH_HY_DIESEL_LD,['DIESEL'],,3.2467532467532467,kilogram,diesel,0.01668653555640398,1.0,ton kilometer,ton kilometer,0.08453085376162299,5.0658121019723374,1.56027012740748
SEMI_LH_PROPANE_ELD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",2.3529411764705883,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.7625311520863427
SEMI_LH_PROPANE_LD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",2.3529411764705883,kilogram,natural gas,0.01840690761873907,1.0,ton kilometer,ton kilometer,0.07633587786259542,4.1471321225561,1.7625311520863427
SEMI_SH_BIODIESEL_B100_MD,['BIO_DIESEL'],,3.4928048269411835,kilogram,diesel,0.17882613837718964,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,2.9780007751157376,0.8526101292993561
SEMI_SH_BIODIESEL_B20_MD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",3.503047656345703,kilogram,diesel,0.3576522767543793,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,1.4890003875578688,0.4250585586126907
SEMI_SH_DIESEL_MD,['DIESEL'],,3.4928048269411835,kilogram,diesel,0.17882613837718964,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,2.9780007751157376,0.8526101292993561
SEMI_SH_HY_DIESEL_MD,['DIESEL'],,3.1847133757961785,kilogram,diesel,0.1733800768852234,0.15873015873015872,kilometer,ton kilometer,0.08453085376162299,3.071543099215293,0.9644645331536019
SMR,['NG_HP'],,1.017293997965412,cubic meter,natural gas,4.249188189123408,33.3,kilogram,kilowatt hour,0.09824437305353337,0.0006943165004155094,0.0006825131199084457
SMR_CCS,['NG_HP'],,1.017293997965412,cubic meter,natural gas,4.30116813081211,33.3,kilogram,kilowatt hour,0.09824437305353337,0.0006859256330726213,0.0006742648973103867
SUV_BIODIESEL_B100_ELD,['BIO_DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_BIODIESEL_B100_LD,['BIO_DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_BIODIESEL_B100_MD,['BIO_DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_BIODIESEL_B100_SD,['BIO_DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_BIODIESEL_B20_ELD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.696788706878554,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.35561938865273784
SUV_BIODIESEL_B20_LD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.696788706878554,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.35561938865273784
SUV_BIODIESEL_B20_MD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.696788706878554,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.35561938865273784
SUV_BIODIESEL_B20_SD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",1.696788706878554,kilogram,diesel,0.1400883626568022,1.0,person kilometer,person kilometer,0.08453085376162299,0.603410962613021,0.35561938865273784
SUV_CNG_ELD,['NG_HP'],,1.395200510788812,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.8692622141636501
SUV_CNG_LD,['NG_HP'],,1.395200510788812,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.8692622141636501
SUV_CNG_MD,['NG_HP'],,1.395200510788812,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.8692622141636501
SUV_CNG_SD,['NG_HP'],,1.395200510788812,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,0.8692622141636501
SUV_DIESEL_ELD,['DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_DIESEL_LD,['DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_DIESEL_MD,['DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_DIESEL_SD,['DIESEL'],,1.699202346575394,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.7102284949513485
SUV_ETOH_E10_ELD,['GASOLINE'],,1.3157894736842106,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.9171846631717918
SUV_ETOH_E10_LD,['GASOLINE'],,1.3157894736842106,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.9171846631717918
SUV_ETOH_E10_MD,['GASOLINE'],,1.3157894736842106,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.9171846631717918
SUV_ETOH_E10_SD,['GASOLINE'],,1.3157894736842106,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.9171846631717918
SUV_ETOH_E85_ELD,['GASOLINE'],,7.874015748031496,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.15326638450370733
SUV_ETOH_E85_LD,['GASOLINE'],,7.874015748031496,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.15326638450370733
SUV_ETOH_E85_MD,['GASOLINE'],,7.874015748031496,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.15326638450370733
SUV_ETOH_E85_SD,['GASOLINE'],,7.874015748031496,kilogram,diesel,0.0700441813284011,1.0,person kilometer,person kilometer,0.08453085376162299,1.206821925226042,0.15326638450370733
SUV_GASOLINE_ELD,['GASOLINE'],,1.4661988774453951,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.7215450071881853
SUV_GASOLINE_LD,['GASOLINE'],,1.4661988774453951,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.7215450071881853
SUV_GASOLINE_MD,['GASOLINE'],,1.4661988774453951,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.7215450071881853
SUV_GASOLINE_SD,['GASOLINE'],,1.4661988774453951,kilogram,petrol,0.07837839819682466,1.0,person kilometer,person kilometer,0.08291873963515754,1.0579284795656467,0.7215450071881853
SUV_HY_GASOLINE_ELD,['GASOLINE'],,1.7543859649122808,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6779589900596799
SUV_HY_GASOLINE_LD,['GASOLINE'],,1.7543859649122808,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6779589900596799
SUV_HY_GASOLINE_MD,['GASOLINE'],,1.7543859649122808,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6779589900596799
SUV_HY_GASOLINE_SD,['GASOLINE'],,1.7543859649122808,kilogram,petrol,0.06971466163149372,1.0,person kilometer,person kilometer,0.08291873963515754,1.1894017369468068,0.6779589900596799
SUV_PHEV_GASOLINE_ELD,['GASOLINE'],,3.6048098300049802,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.6648725798092209
SUV_PHEV_GASOLINE_LD,['GASOLINE'],,3.6048098300049802,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.6648725798092209
SUV_PHEV_GASOLINE_MD,['GASOLINE'],,3.6048098300049802,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.6648725798092209
SUV_PHEV_GASOLINE_SD,['GASOLINE'],,3.6048098300049802,kilogram,petrol,0.03459647976753571,1.0,person kilometer,person kilometer,0.08291873963515754,2.3967392113970503,0.6648725798092209
SUV_PROPANE_ELD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.183431952662722,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0248118470029048
SUV_PROPANE_LD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.183431952662722,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0248118470029048
SUV_PROPANE_MD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.183431952662722,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0248118470029048
SUV_PROPANE_SD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.183431952662722,kilogram,natural gas,0.06294210686823792,1.0,person kilometer,person kilometer,0.07633587786259542,1.2127950852105382,1.0248118470029048
TRAIN_DIESEL_ELD,['DIESEL'],,0.9756097560975611,kilogram,diesel,0.00225875199961051,1.0,person kilometer,person kilometer,0.08453085376162299,37.42369847428985,38.35929093614709
TRAIN_DIESEL_LD,['DIESEL'],,0.9756097560975611,kilogram,diesel,0.00225875199961051,1.0,person kilometer,person kilometer,0.08453085376162299,37.42369847428985,38.35929093614709
TRAIN_FREIGHT_DIESEL_ELD,['DIESEL'],,19.607843137254903,kilogram,diesel,0.0107,1.0,ton kilometer,ton kilometer,0.08453085376162299,7.900079790805887,0.40290406933110023
TRAIN_FREIGHT_DIESEL_LD,['DIESEL'],,19.607843137254903,kilogram,diesel,0.0107,1.0,ton kilometer,ton kilometer,0.08453085376162299,7.900079790805887,0.40290406933110023
TRUCK_LH_BIODIESEL_B100_LD,['BIO_DIESEL'],,2.563388950244388,kilogram,diesel,0.02589373817329146,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.264528790548048,1.2735206610907857
TRUCK_LH_BIODIESEL_B20_LD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",2.5689016146535155,kilogram,diesel,0.05178747634658292,1.0,ton kilometer,ton kilometer,0.08453085376162299,1.632264395274024,0.6353938920678276
TRUCK_LH_CNG_LD,['NG_HP'],,2.1070375057757564,kilogram,natural gas,0.02653314886384407,1.0,ton kilometer,ton kilometer,0.07633587786259542,2.8770003234186823,1.3654243531652017
TRUCK_LH_DIESEL_LD,['DIESEL'],,2.408345263737671,kilogram,diesel,0.02589373817329146,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.264528790548048,1.3555069697446989
TRUCK_LH_GASOLINE_LD,['GASOLINE'],,1.76678445229682,kilogram,diesel,0.02589373817329146,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.264528790548048,1.847723295450195
TRUCK_LH_HY_DIESEL_LD,['DIESEL'],,2.4390243902439024,kilogram,diesel,0.0230977299309441,1.0,ton kilometer,ton kilometer,0.08453085376162299,3.659703962871985,1.500478624777514
TRUCK_LH_PROPANE_LD,"['PROPANE', 'TRANSPORT_FUEL']","Natural gas input accepted, direct emissions adjusted accordingly",1.6501650165016502,kilogram,natural gas,0.02653314886384407,1.0,ton kilometer,ton kilometer,0.07633587786259542,2.8770003234186823,1.7434621959917216
TRUCK_SH_BIODIESEL_B100_MD,['BIO_DIESEL'],,2.4990360895687966,kilogram,diesel,0.1117301881313324,0.3125,kilometer,ton kilometer,0.08453085376162299,2.4209995218054936,0.9687733330106617
TRUCK_SH_BIODIESEL_B100_SD,['BIO_DIESEL'],,2.4990360895687966,kilogram,diesel,0.1117301881313324,0.3125,kilometer,ton kilometer,0.08453085376162299,2.4209995218054936,0.9687733330106617
TRUCK_SH_BIODIESEL_B20_MD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",2.4938188952273164,kilogram,diesel,0.2234603762626648,0.3125,kilometer,ton kilometer,0.08453085376162299,1.2104997609027468,0.48540002773232954
TRUCK_SH_BIODIESEL_B20_SD,"['BIO_DIESEL', 'DIESEL']","Diesel input accepted, fossil carbon emissions turned into biogenic carbon flows accordingly",2.4938188952273164,kilogram,diesel,0.2234603762626648,0.3125,kilometer,ton kilometer,0.08453085376162299,1.2104997609027468,0.48540002773232954
TRUCK_SH_DIESEL_MD,['DIESEL'],,2.4990360895687966,kilogram,diesel,0.1117301881313324,0.3125,kilometer,ton kilometer,0.08453085376162299,2.4209995218054936,0.9687733330106617
TRUCK_SH_DIESEL_SD,['DIESEL'],,2.4990360895687966,kilogram,diesel,0.1117301881313324,0.3125,kilometer,ton kilometer,0.08453085376162299,2.4209995218054936,0.9687733330106617
TRUCK_SH_GASOLINE_MD,['GASOLINE'],,1.718213058419244,kilogram,diesel,0.1117301881313324,0.3125,kilometer,ton kilometer,0.08453085376162299,2.4209995218054936,1.4090217216907972
TRUCK_SH_GASOLINE_SD,['GASOLINE'],,1.718213058419244,kilogram,diesel,0.1117301881313324,0.3125,kilometer,ton kilometer,0.08453085376162299,2.4209995218054936,1.4090217216907972
TRUCK_SH_HY_DIESEL_MD,['DIESEL'],,2.358490566037736,kilogram,diesel,0.10848501324653625,0.3125,kilometer,ton kilometer,0.08453085376162299,2.493420279375134,1.0572101984550568
TRUCK_SH_HY_DIESEL_SD,['DIESEL'],,2.358490566037736,kilogram,diesel,0.10848501324653625,0.3125,kilometer,ton kilometer,0.08453085376162299,2.493420279375134,1.0572101984550568
